ui,vi,wi
17.8,-19.46,-6.84
17.11,-20.4,-6.2
19.67,-20.85,-5.63
22.51,-18.27,-4.52
24.37,-17.93,-4.08
22.25,-14.89,-2.97
23.76,-18.42,-3.32
21.16,-15.99,-2.8
21.13,-14.54,-2.52
22.02,-10.85,-1.6
19.97,-13.38,-2.37
19.73,-12.62,-2.35
22.04,-10.32,-1.78
26.89,-7.24,-1.12
27.06,-9.33,-1.64
26.13,-13.98,-2.68
28.53,-10.25,-3.19
28.7,-6.26,-3.13
28.95,-4.76,-3.46
28.72,-6.94,-3.98
27.3,-4.4,-3.84
26.44,-7.44,-4.02
27.44,-6.51,-3.73
26.39,-6.21,-3.81
25.22,-6.17,-3.64
26.68,-7.8,-3.61
28.44,-9.8,-4.44
29.2,-7.75,-5.14
30.64,-7.68,-6.34
30.87,-6.01,-6.29
29.78,-5.42,-6.55
28.38,-10.86,-7.86
28.89,-12.14,-8.58
30.85,-11.65,-8.94
22.45,-12.99,-6.2
22.45,-15.37,-4.46
27.73,-15.5,-3.04
25.78,-7.34,-2.16
28.08,-7.36,-0.96
31.47,-12.23,-2.38
33.4,-5.86,-2.91
32.88,-4.15,-2.78
32.55,-5.05,-2.36
30.59,-7.43,-2.68
29.89,-8.24,-2.35
32.36,-8.21,-2.55
33.14,-5.44,-2.74
33.46,-6.37,-3.54
31.54,-6.49,-3.86
33.18,-4.33,-3.73
33.62,-3.96,-3.85
33.54,-5.9,-4.4
32.06,-5.44,-4.81
32,-7.23,-5.12
31.53,-7.53,-5.24
31.59,-5.98,-5.31
31.05,-6.7,-5.7
31.24,-7.1,-5.7
32.35,-6.07,-5.66
33.3,-7.06,-6.19
33.29,-5.86,-6.58
32.97,-5.49,-6.98
34.2,-5.63,-7.05
33.6,-7.21,-7.16
31.71,-9.23,-7.25
33.52,-5.56,-6.92
32.18,-7.96,-6.73
32.65,-6.92,-6.74
31.04,-9.64,-7.16
30.81,-10.23,-6.96
30.19,-10.83,-6.88
29.42,-10.73,-7.16
29.92,-10.36,-7.24
29.38,-11.26,-7.24
29.49,-10.01,-6.7
28.27,-11.55,-7.06
26.97,-14.58,-6.9
26.44,-16.32,-6.11
26.6,-17.55,-5.63
27.67,-15.99,-5.37
27.95,-16.78,-5.55
26.99,-16.54,-5.87
28.77,-15.59,-6.61
27.68,-12.87,-7.69
24.8,-11.49,-8.71
25.81,-11.46,-9.31
25.14,-12.92,-9.73
23.14,-11.56,-10.21
22.85,-12.43,-10.69
25.05,-12.71,-10.84
26.04,-9.98,-10.69
25.96,-11.61,-10.19
26.65,-13.95,-9.52
31.48,-11.43,-9.21
31.97,-9.95,-9.06
32.71,-11.39,-8.97
32.48,-9.68,-9.01
32.42,-10.56,-8.85
30.24,-12.69,-9.1
29.51,-14.68,-9.33
29.75,-13.51,-9.87
30.05,-13.34,-10.36
30.5,-10.74,-10.18
27.72,-11.86,-9.23
27.78,-12.41,-9.41
27.8,-12.69,-9.22
24.9,-12.59,-8.83
22.28,-15.96,-8.01
22.41,-19.11,-7.49
25.37,-25.22,-7.81
29.42,-18.99,-7.29
29.93,-14.78,-7.12
31.04,-17.69,-6.4
31.28,-18.57,-6.72
33.26,-10.38,-6.39
31.13,-8.9,-6.14
31.02,-8.12,-6.21
30.54,-8.17,-5.74
30.32,-7.38,-5.36
31.4,-5.74,-4.92
31.42,-8.63,-4.73
30.67,-7.46,-4.28
28.63,-6.45,-3.09
30.22,-10.24,-2.74
29.38,-11.06,-2.79
29.58,-10.07,-2.79
28.94,-12.93,-2.43
31.8,-10.7,-2.53
33.11,-7.28,-3.2
32.5,-6.42,-3.63
31.2,-7.53,-4.08
29.64,-8.62,-4.17
28.16,-11.39,-4.95
29.58,-9.93,-5.22
29.8,-8.78,-5.48
29.03,-9.24,-5.48
27.79,-7.38,-5.37
27.18,-10.61,-5.62
26.59,-11.5,-5.22
27.66,-11.86,-4.91
27.32,-15.03,-4.92
27.54,-14.64,-5.08
29.31,-11.85,-4.7
29.64,-12.47,-4.05
28.93,-16.33,-3.31
29.03,-16.28,-3.37
22.1,-12.47,-0.91
24.19,-17.12,0.07
27.38,-13.48,-0.12
28.24,-17.52,-2.05
30.49,-15.08,-2.62
30.71,-11.26,-2.89
31.04,-10.17,-2.63
31.14,-11.38,-3.16
34.11,-9.47,-3.45
33.51,-6.3,-3.33
32.3,-7.46,-3.62
29.45,-9.22,-3.39
28.56,-7.34,-3.14
29.1,-9.67,-2.76
28.61,-12.16,-2.76
27.93,-12.35,-2.71
27.66,-13.39,-2.56
26.65,-13.59,-2.07
27.03,-14.09,-2.03
26.67,-14.61,-1.97
26.76,-16.82,-1.73
28.1,-17.51,-0.96
27.33,-17.92,-0.56
28.63,-17.42,0.04
30.59,-14.01,0.66
30.84,-14.19,1.11
30.01,-12.27,1.63
29.92,-16.19,0.95
30.29,-16.98,0.61
32.51,-16.36,0.17
31.67,-12.38,0.33
30.46,-14.38,0.31
33.55,-13.43,0.14
34.93,-9.06,0.94
35.74,-11.82,0.39
34.66,-11.09,-0.53
34.29,-11.6,-1.06
32.59,-12.64,-0.76
31.67,-11.67,-0.46
33.82,-12.76,-0.9
32.84,-12.53,-1.2
30.42,-12.16,-0.67
29.42,-14.36,-0.52
28.12,-15.46,-0.98
27.6,-16.17,-0.94
29.05,-14.61,-0.55
29.25,-15.11,-0.15
32.95,-14.55,-0.61
34.01,-12.81,-1.02
31.34,-14.17,-1.93
27.97,-15.55,-1.79
29.26,-16.24,-1.62
30.9,-12.87,-0.83
29.75,-12.73,-0.75
30.83,-13.43,-0.4
30.57,-10.72,-0.29
31.01,-12.51,-0.03
31.48,-13.38,-0.04
30.24,-13.31,0.15
29.72,-14.34,-0.13
29.25,-15.1,-0.06
29.44,-14.45,0.46
30.03,-12.72,0.62
29.88,-14.89,0.25
30.12,-14.81,0.17
31.52,-14.14,-0.12
32.76,-10.98,-0.09
30.39,-12.97,-0.85
29.69,-12.29,-0.85
28.37,-13.34,-1.28
28.78,-13.42,-1.35
28.12,-13.9,-1.85
26.05,-15.72,-2.74
24.22,-17.64,-3.01
24.08,-15.5,-2.83
21.08,-14.06,-2.79
20.95,-16.44,-2.54
21.49,-20.07,-2.81
22.23,-17.83,-2.67
23.85,-14.82,-2.12
24.23,-13.71,-1.46
24.66,-14.1,-1.25
24.06,-17.03,-1.18
23.51,-18.3,-1.48
22.26,-18.18,-1.52
21.75,-22.03,-1.72
21.62,-23.23,-2.18
21.98,-22.19,-2.6
21.94,-20.56,-3.18
22.44,-22.02,-3.34
25.31,-20.03,-3.6
26.4,-17.13,-4.25
25.7,-18.57,-4.72
26.43,-16.1,-4.52
28.13,-10.83,-3.51
29.79,-11.48,-3.54
28.64,-14.58,-3.26
28.91,-14.37,-3.55
31.56,-12.75,-3.62
29.12,-12.16,-3.91
25.63,-10.59,-3.73
26.63,-13.49,-4.08
27.65,-14.75,-4.16
30.65,-12.59,-4.76
28.37,-12.73,-5.89
27.78,-10.44,-5.25
27.06,-11.75,-4.91
27.38,-12.31,-4.41
28.41,-15.52,-5.14
29.52,-12.47,-5.93
26.7,-11.47,-5.2
28.03,-10.02,-5.1
25.03,-13.16,-4.97
24.09,-13.8,-5.08
24.76,-12.56,-4.93
27.11,-13.03,-4.67
27.95,-11.17,-4.28
28.03,-12.42,-3.5
27.93,-15.04,-2.61
27.29,-15.71,-2.45
27.03,-18.25,-2.71
26.66,-19.35,-2.82
29.39,-17.76,-2.92
29.31,-14.04,-2.77
30.51,-14.18,-3.17
34.01,-8.23,-2.72
33.6,-6.33,-2.3
33.58,-10.42,-2.83
32.65,-10.85,-3.57
33.77,-11.29,-3.18
32.05,-12.92,-3.35
33.56,-12.8,-3.19
35.13,-12.04,-3.01
37.25,-10.5,-3.71
37.37,-11.53,-4.37
35.46,-8.15,-4.37
31.89,-9.67,-5.02
30.5,-10.56,-5.55
29.76,-9.88,-5.53
28.98,-11.97,-5.58
29.75,-11.76,-5.93
29.69,-10.52,-6.16
30.18,-11.12,-6.03
29.54,-11.28,-5.95
30.48,-12.93,-6.56
32.36,-11.28,-7.23
32.18,-11.42,-7.41
27.5,-13.57,-6.95
22.88,-15.68,-6.23
23.41,-20.52,-5.93
25.47,-19.25,-5.21
28.11,-14.72,-4.11
28.7,-14.1,-4.64
30.75,-7,-3.12
31.64,-11.89,-3.33
27.39,-13.19,-3.37
28.12,-12.45,-2.96
27.99,-19.26,-4.04
26.15,-17.66,-4.45
24.94,-15.58,-3.89
24.85,-18.26,-4.34
21.43,-21.13,-4.64
20.13,-23.66,-5.38
21.3,-21.49,-5.52
28.16,-13.01,-4.82
27.34,-8.55,-4.48
27.8,-9.69,-4.55
26.23,-6.9,-3.93
25.92,-10.28,-3.54
24.72,-11.33,-3.91
23.84,-12.79,-4.23
23.56,-14.74,-4.43
25.4,-13.73,-3.42
29.93,-16.1,-3.01
29.67,-15.52,-3.27
30.92,-13.45,-3.28
30.75,-13.66,-3.71
30.5,-10.81,-3.52
30.01,-8.92,-3.6
29.47,-9.61,-3.56
26.77,-10.64,-3.69
28.25,-12.32,-4.04
27.61,-13.58,-4.78
28.37,-11.76,-4.92
28.35,-13.29,-5.18
28.26,-11.6,-5.33
28.04,-12.33,-5.58
29.41,-13,-6.11
31.71,-9.84,-6.47
32.55,-9.44,-7.17
35.73,-7,-7.54
35.44,-1.7,-7.82
32.6,-1.4,-7.64
33.54,-4.32,-7.41
34.21,-7.88,-8.03
32.32,-5.55,-7.84
32.48,-8.73,-7.57
34.71,-11.2,-8.11
36.06,-3.93,-7.4
35.92,-4.26,-6.39
34.03,-9.86,-5.63
33.53,-5.03,-5.25
31.34,-5.57,-4.34
30.19,-9.38,-4.5
30.93,-9.91,-4.6
31.54,-12.2,-5.06
31.26,-12.77,-5.19
30.72,-12.7,-5
30.74,-9.9,-4.33
30.93,-12.08,-4.66
32.66,-10.91,-4.82
32.58,-10.44,-4.94
32.85,-9.99,-5.16
32.99,-7.61,-4.91
29.76,-11.29,-5.54
28.61,-13.62,-5.12
28.31,-14,-4.88
27.04,-17.18,-4.92
25.6,-17.1,-4.77
26.96,-16.41,-4.49
26.93,-16.73,-4.03
26.3,-20.46,-3.36
27.86,-19.09,-2.64
32.14,-15.6,-1.96
35.16,-14.1,-1.95
34.57,-15.6,-2.12
33.94,-15.02,-2.47
34.27,-11.85,-2.56
33.52,-13.31,-2.87
32.9,-12.01,-2.88
31.94,-13.35,-2.68
32.31,-13.11,-2.44
31.21,-15.14,-2.51
29.76,-15.57,-2.28
27.88,-16.78,-2.71
29.93,-17.76,-2.98
32.48,-13.85,-3.15
32.86,-13.76,-3.63
32.53,-14.45,-4.29
31.43,-14.49,-4.77
30.69,-15.27,-4.7
27.38,-14.84,-4.38
26.08,-15.98,-3.49
27.16,-16.31,-2.43
30.97,-15.48,-2.97
32.66,-12.97,-3.79
31.73,-12.85,-4.83
29.37,-11.4,-4.7
32.92,-11.01,-4.55
32.34,-11.74,-4.38
29.58,-12.6,-3.77
33.45,-14.84,-3.41
35.18,-11.19,-3.76
34.85,-8.89,-3.94
35.24,-9.71,-4.46
33.78,-7.31,-4.03
32.57,-8.53,-3.45
33.36,-9.89,-3.22
33.76,-10.41,-3.89
32.25,-6.88,-4.06
28.53,-11.38,-3.16
26.59,-18.48,-3.04
26.67,-15.38,-2.14
27.04,-20.45,-2.65
26.87,-16.91,-2.2
25.81,-17.82,-2.5
28.65,-11.65,-1.04
29.89,-12.1,-0.38
29.54,-11.83,-0.22
27.78,-12.5,0.18
27.22,-16.47,0.14
28.54,-16.22,0.56
30.48,-15.52,0.33
28.18,-17.74,0
30.03,-16.93,-0.13
34.32,-11.05,0.41
34.73,-9.85,-0.14
34.05,-8.07,-0.2
32.31,-11.06,-0.61
33.23,-10.24,-0.88
33.55,-5.19,-0.95
34.61,-6.99,-1.37
36.8,-6,-2.18
35.27,-4.09,-3.09
35.44,-1.72,-3.3
34.48,-3.37,-4.16
33.42,-4.33,-4.66
32.25,-6.34,-5.09
32.32,-6.34,-5.17
33.09,-6.38,-4.94
33.09,-8.22,-5.75
32.03,-6.91,-6.15
31.52,-6.21,-6.25
31.3,-6.76,-6.47
31.15,-7.43,-7.01
30.55,-6.26,-7.28
29.64,-6.25,-7.27
29.1,-6.84,-7.06
28.25,-6.84,-6.77
27.75,-7.36,-6.53
28.18,-9.18,-6.35
28.26,-11.34,-6.34
29.39,-10.06,-6.21
28.28,-8.22,-6.13
28.26,-8.57,-5.47
29.66,-9.51,-4.8
29.34,-10.96,-5.04
27.21,-9.79,-5.53
26.33,-12.43,-6.12
26.19,-11.85,-6.41
27.81,-12.07,-6.5
25.18,-13.13,-7.09
25.88,-14.35,-7.42
25.6,-12.89,-6.78
24.17,-16.11,-6.88
24.45,-16.56,-7.67
24.08,-18.75,-8.25
24.33,-17.64,-8.43
25.56,-18.81,-9.15
26.87,-19.12,-10.98
26.66,-13.39,-11.49
25.54,-12.63,-11.04
25.95,-13.65,-11.09
23.29,-11.79,-11.18
22.57,-16.42,-11.39
23.85,-20.04,-12.04
24.16,-15.68,-11.93
23.15,-16.73,-11.71
23.16,-18.58,-11.17
25.76,-17.05,-11
24.37,-11.94,-10.22
22.08,-20.52,-8.86
22.36,-24.49,-8.5
25.48,-18.04,-7.55
25.25,-19.59,-7.53
22.77,-14.12,-6.75
25.58,-19.03,-6.73
31.81,-10.54,-5.77
29.34,-9.54,-5.81
25.12,-12.82,-5.76
23.05,-14.78,-5.5
23.14,-21.58,-5.04
29.82,-19.44,-4.59
27.26,-10.86,-4.67
24.87,-17.15,-4.5
28.62,-19.99,-5.54
32.62,-13.76,-5.55
28.12,-11.56,-5.58
27.25,-11.9,-5.09
30.36,-9.6,-4.05
31.4,-7.42,-3.37
31.08,-7.32,-3.46
30.54,-8.22,-3.34
31.48,-10.25,-3.61
32.12,-11.63,-3.86
31.65,-8.87,-3.75
31.91,-10.6,-4.18
33.35,-10.32,-4.27
32.46,-9.55,-4.57
31.94,-10.79,-5.45
30.6,-11.38,-6.23
28.92,-10.86,-6.3
26.8,-13.63,-6.23
26.17,-13.84,-5.7
25.47,-14.21,-5.34
29.87,-15.4,-5.54
33.71,-8.01,-5.39
32.84,-8.44,-6.53
30.59,-5.88,-6.7
29.16,-5.44,-6.22
27.71,-6.66,-4.94
29.13,-8.51,-4.3
31.52,-8.97,-4.18
30.76,-9.82,-4.31
26.51,-16.19,-5.17
25.59,-16.53,-5.31
24.17,-18.7,-5.99
29.23,-13.14,-4.67
29.62,-12.49,-4.1
31.86,-12.32,-3.81
29.7,-15.04,-4.59
27.71,-11.4,-3.89
27.56,-14.23,-3.34
28.68,-13.55,-3.05
25.83,-13.66,-3.28
26.97,-14.45,-2.88
29.5,-10.34,-2.14
30.79,-11.54,-2.2
31.43,-10.47,-2.33
28.13,-13.4,-3.13
27.68,-13.71,-3.65
31.26,-11.27,-3.82
28.51,-14.73,-4.82
24.81,-15.09,-5.05
26.78,-13.77,-4.37
27.49,-10.43,-3.28
27.46,-11.19,-2.31
27.22,-13.95,-2.32
26.74,-11.44,-1.48
28.32,-14.36,-1.34
28.63,-12.85,-1.06
29.99,-16.49,-2.59
25.7,-14.18,-3.34
25.97,-11.92,-2.48
25.43,-15.47,-2.29
27.86,-13.71,-1.6
31.44,-9.88,-1.42
32.44,-8.57,-1.93
30.93,-7.81,-2.42
30.32,-8.57,-2.92
32.3,-7.29,-3.36
32.83,-5.85,-3.79
31.35,-5.59,-4.3
30.75,-5.34,-4.23
29.78,-5.59,-4.07
29.65,-6.71,-3.8
29.79,-7.58,-3.47
30.3,-7.4,-3.5
31.29,-8.15,-3.42
31.87,-7.68,-3.66
32.83,-5.11,-3.76
30.28,-6.29,-3.76
30.01,-8.34,-3.53
31.04,-10.72,-3.56
29.69,-10.05,-3.97
28.75,-11.24,-3.81
29.37,-8.33,-3.13
29.44,-11.69,-3.38
30.76,-7.64,-2.99
32.01,-7.02,-2.88
34.16,-4.28,-2.93
33.15,2.33,-1.54
35.36,-0.72,-1.45
39.56,-0.45,-1.56
40.35,-1.43,-2.24
41.86,0.46,-2.78
34.87,-7.56,-3.98
33.07,-4.32,-4.26
32.98,-3.15,-3.87
32.95,-4.7,-2.86
32.64,-4.24,-2.53
32.13,-5.87,-2.62
31.97,-4.72,-2.13
30.9,-5.77,-2.03
31.11,-5.45,-1.73
32.97,-5.33,-1.69
33.03,-4.35,-2.2
30.85,-5.69,-2.49
28.96,-2.64,-1.67
27.11,-8.45,-1.46
27.11,-10.52,-1.33
32.96,-13.7,-2.55
35.57,-12.02,-4.06
34.6,-9.92,-5.61
32.5,-9.62,-7.15
28.97,2.68,-6.46
27.38,-1.29,-6
29.06,3.52,-3.5
27.33,0.58,-1.03
21.09,-9.77,0.38
31.04,-15.71,2.37
34.1,-14.66,2.58
26,-2.54,5.82
27.72,-0.61,6.84
26.54,-2.47,6.18
14,7.01,9.59
40.66,-42.77,0.74
37.17,-18.11,-2.2
35.78,-1.7,-3.19
35.65,-4.16,-3.9
35.73,-2.5,-4.69
34.35,-2.64,-5.41
32.34,-6.22,-5.46
27.72,-5.62,-4.84
22.82,-5.76,-2.85
27.12,-22.52,-2.12
32.75,-15.34,-1.34
26.1,-16.13,-1.25
25.22,-23.82,0.24
34.52,-22.68,0.4
34.52,-21.23,-2.06
28.18,-18.8,-4.14
24.06,-11.73,-2.66
29.3,-15.9,-1.73
33.01,-10.71,-0.46
31.12,-9.76,-0.74
30.96,-10.95,-1.24
30.08,-8.45,-1.27
27.63,-10.78,-0.85
25.97,-19.26,-0.9
26.86,-19.26,-1.89
28.33,-15.82,-1.8
30.83,-10.78,-0.95
31.17,-9.35,-0.81
31.53,-8.42,-1.04
31.85,-9.1,-1.31
32.09,-5.89,-1.08
32.25,-8.14,-1.85
31.15,-7.32,-1.98
30.72,-7.63,-2.1
30.11,-6.5,-1.5
31.23,-9.28,-1.66
32.4,-6.02,-1.71
33.16,-5.6,-2.08
32.07,-4.64,-1.72
34.22,-5.47,-1.96
32.47,-4.36,-2.03
31.98,-4.19,-1.38
32.58,-6.31,-0.77
33.01,-6.26,-0.52
31.8,-7.14,-0.65
31.02,-7.6,-1.01
29.18,-8.8,-0.96
30.02,-9.78,-1.06
29.8,-10.36,-1.03
29.9,-9.67,-1.23
31.34,-10.1,-1.34
31.57,-11.7,-1.58
30.08,-11.42,-2.04
30.88,-9.91,-2.05
31.37,-6.96,-1.85
30.05,-8.11,-2.42
30.68,-8.48,-2.99
29.76,-8.71,-3.3
30,-7.64,-3.65
31.76,-6.97,-3.45
32.31,-7.07,-3.51
30.63,-7.82,-3.3
29.53,-7.69,-3.07
30.46,-10.54,-3.17
30.5,-10.59,-3.14
31.5,-9.75,-3.21
29.27,-8.26,-2.31
27.86,-11.94,-2.57
28.48,-10.53,-2.3
27.02,-9.46,-1.83
28.02,-10.1,-1.7
28.84,-9.95,-1.54
28.99,-9.43,-1.88
29.72,-8.26,-1.6
30.21,-7.23,-1.4
29.96,-6.81,-1.2
30.15,-6.2,-1.4
29.6,-8.31,-1.87
30.74,-7.73,-2.03
31.61,-8.23,-2.68
30.42,-7.03,-3.08
29.52,-7.4,-3.44
26.46,-8.73,-3.66
26.3,-11.02,-3.85
28.5,-9.64,-4.24
27.44,-6.91,-3.95
26.18,-8.64,-3.74
26.55,-9.41,-3.05
28.38,-8.23,-2.33
26.9,-5.02,-2.07
27.67,-3.73,-1.74
27.82,-9.22,-2.3
27.66,-9.92,-2.91
26.76,-10.18,-3.04
24.95,-10.45,-2.85
24.32,-12.5,-3.37
25.68,-14.1,-4.44
28.15,-14.52,-5.5
32.07,-10.05,-5.63
31.33,-6.52,-5.15
30.52,-6.71,-4.96
29.83,-7.39,-4.31
29.38,-8.45,-3.71
28.83,-7.69,-3.65
29.62,-6.97,-3.32
31.61,-6.67,-3.55
32.15,-5.6,-3.78
31.87,-3.89,-3.78
31.54,-3.16,-3.82
29.13,-5.64,-4.09
29.85,-8.17,-4.46
30.67,-6.95,-4.44
31.31,-6.64,-4.69
28.34,-5.66,-4.84
28.9,-7.21,-4.95
30.35,-5.39,-4.73
30.79,-5.34,-5.04
31.16,-4.23,-4.79
32.23,-3.44,-4.36
32.1,-4.69,-4.14
30.9,-4.85,-3.71
30.46,-3.63,-3.01
30.25,-4.43,-2.45
30.23,-5.59,-1.46
30.69,-6.93,-0.64
30.57,-3.01,-0.01
28.93,-8.07,-0.18
32.18,-4.6,0.41
32.1,-2.02,1.01
32.24,-4.41,1.12
34.64,-4.97,1.04
34.49,-2.78,1.4
35.1,-3.99,1
34.12,-3.97,0.39
31.88,-5.99,-0.13
31.54,-6.52,0.1
31.25,-2.33,1.34
32.8,-6.71,1.39
31.01,-9.09,1.75
31.75,-9.51,1.59
31.63,-11.62,1.51
30.39,-14.77,0.98
29.11,-13.63,1.37
28.41,-11.5,2.14
29.56,-13.59,2.14
29.58,-12.7,2.09
29.89,-14.7,2.23
29.14,-16.81,1.47
26.74,-18.92,0.74
25.76,-20.55,0.55
29.47,-16.22,0.81
30.66,-14.54,0.07
31.35,-14.77,-0.69
32.94,-11.39,-1.16
31.76,-9.23,-0.7
27.59,-9.72,-0.27
22.21,-11.79,-0.23
18.32,-17.9,-0.75
17.16,-20.95,-1.41
17.7,-21.97,-1.55
21.53,-19.16,-0.86
23.43,-17.69,-0.58
25.64,-17.51,-0.38
27.92,-13.36,-0.3
29.15,-8.67,0.45
29.77,-8.84,0.33
28.37,-9.78,0.43
26.62,-10.47,0.1
27.07,-8.14,-0.28
26.57,-8.02,-0.43
28.01,-13.26,-2.24
28.16,-10.64,-2.72
28.11,-14.24,-2.56
31.16,-12.33,-2.9
30.97,-12.36,-3.98
30.54,-13.43,-5.11
30.93,-12.25,-4.61
27.61,-12.39,-3.91
28.61,-16.75,-4.59
27.1,-16.78,-4.92
25.94,-17.1,-4.26
28.22,-15.85,-3.62
28.23,-13.07,-3.24
29.51,-13.39,-3.42
32.84,-11.93,-3.76
38.81,-13.59,-4.72
34.62,-4.87,-5.89
23.79,-11.19,-5.82
24.21,-16.63,-4.28
23.91,-15.72,-2.86
23.59,-21.79,-3.36
22.45,-22.14,-2.84
20.83,-21.39,-1.89
21.95,-29.3,-2.36
21.6,-25.77,-2.28
24.5,-22.85,-1.69
23.58,-27.47,-1.93
21.54,-28.17,-1.6
16.95,-27.83,-0.14
18.73,-30.27,0.53
24.66,-25.32,2.01
27.52,-22.04,2.49
27.25,-22.5,2.77
26.24,-19.7,3.12
29.28,-24.08,3.21
35.66,-17.85,2.85
36.36,-12.93,1.76
34.45,-12.04,1.28
32.51,-15.43,0.87
32.74,-13.65,0.45
32.19,-12.25,0.5
32.52,-11.78,0.6
35.27,-9.96,0.4
35.19,-11.56,-0.45
29.44,-11.27,-0.32
29.69,-15.27,0.21
35.45,-12.99,0.52
34.44,-12.71,-0.25
32.72,-9.95,-0.28
33.17,-13.47,-0.89
32.76,-10.6,-0.16
33.78,-12.3,-0.27
35.56,-12.98,-0.59
35.83,-9.16,0.13
34.47,-10.6,0.32
34.38,-8.96,0.64
33.93,-12.55,0.03
31.29,-9.69,0.17
28.16,-13.81,-0.35
31.36,-12.38,-0.02
33.3,-9.06,-0.07
30.97,-1.49,1.34
27.95,-9.88,1.58
25.48,-19.31,0.73
24.28,-20.88,-0.71
28,-18.32,-0.62
30.07,-15.7,-0.81
29.1,-17.01,-0.76
29.27,-18.02,-1.38
32.59,-16.77,-2.07
32.85,-18.91,-2.96
31.76,-20.19,-3.55
26,-17.17,-2.24
25.33,-16,-1.27
25.13,-20,-1.12
31.31,-14.96,-0.03
31.5,-15.29,-0.42
30.91,-13.93,-0.6
32.09,-15.49,-1.03
32.62,-11.77,-0.85
33.05,-9.38,-1.49
33.68,-11.56,-2.23
31.85,-9.49,-2.71
29.89,-10.5,-2.56
31.6,-11.08,-2.89
31.87,-11.96,-3.95
33.71,-12.06,-4.19
32.65,-11.84,-4.8
31.12,-13.32,-5.05
29.83,-16.39,-5.04
26.19,-18.97,-4.39
26.15,-24.34,-4.29
25.56,-24.86,-3.65
24.85,-22.87,-3.19
30.68,-21.91,-3.03
38.25,-13.86,-2.72
39.08,-7.46,-2.16
35.47,-9.35,-2.56
34.13,-10.16,-3.08
33.48,-10.71,-2.79
31.96,-11.39,-2.61
30.4,-12.09,-2.58
29.68,-11.19,-1.73
29.81,-12.78,-1.6
30.42,-12.09,-1.15
30.66,-12.7,-1.41
29.96,-12.24,-1.25
28.74,-11.28,-0.73
30.71,-16.84,-0.76
30.16,-14.9,-0.86
29.61,-17.04,-1.06
30.68,-16.02,-1.07
30.73,-17.18,-1.46
31.54,-17.08,-2.28
29.88,-16.54,-2.86
28.28,-18.44,-3.44
26.09,-22.19,-4.13
27.48,-24.92,-5
30.9,-19.11,-6.34
33.4,-15.28,-6.15
33.4,-13.72,-5.43
31.99,-13.17,-4.55
31.55,-15.62,-4.38
32.34,-17.34,-4.56
32.13,-14.08,-4.65
31.65,-13.64,-5.01
29.33,-16.77,-5.02
30.69,-16.27,-5.34
30.78,-15.58,-5.5
29.95,-14.8,-6
27.3,-13.13,-5.73
26.57,-14.82,-5.49
26.86,-18.11,-5.72
28.35,-18.63,-6.13
29.44,-15.35,-6.4
29.13,-15.23,-6.81
28.49,-15.35,-7.17
23.25,-13.72,-6.72
21.28,-18.37,-5.98
22.11,-19.05,-5.16
21.03,-17.95,-4.06
21.74,-17.66,-3.55
21.94,-18.2,-3.41
18.9,-22.06,-2.91
23.71,-17.53,-1.65
21.41,-17.76,-1.18
21.37,-18.4,-1.14
18.1,-20.87,-0.77
18.53,-22.81,0.2
20.01,-21.78,1.02
19.67,-22.98,0.97
19.81,-20.25,1.01
16.54,-25.93,0.44
16.9,-24.24,0.46
12.01,-29.39,0.02
15.03,-33.22,-1.21
18.73,-29.74,-1.57
17.5,-26.92,-1.7
15.78,-31.76,-3
18.47,-26.88,-2.2
24.5,-23.21,-2.46
27.29,-11.94,-1.84
25.04,-11.94,-2.37
21.58,-17.86,-2.81
20.91,-19.55,-2.96
24.81,-19.06,-3.03
27.22,-14.44,-3.02
24.63,-13.61,-3
24.04,-12.97,-2.43
26.81,-13.35,-2.36
28.56,-9.4,-2.22
29.38,-8.4,-2.58
28.54,-9.41,-3.21
28.57,-8.59,-3.51
27.17,-10.54,-4.04
27.32,-9.26,-4.18
27.83,-10.34,-4.45
27.62,-11.46,-4.64
27.23,-12.94,-5.08
27.61,-12.19,-5.09
28.53,-9.98,-5.13
29.41,-7.25,-4.82
29.23,-8.86,-5.36
29.34,-8.5,-5.51
30.78,-8.64,-5.84
30.25,-8.19,-5.71
30.1,-10.55,-6.17
29.02,-10.1,-6.2
28.97,-10.29,-6.29
27.28,-11.46,-6.02
26.2,-16.27,-6.22
26.92,-16.89,-6.55
26.47,-12.01,-6.04
29.47,-12.76,-6.71
31.81,-7.66,-7.08
32.81,-5.08,-7.54
29.95,-5.3,-7.9
29.26,-8.36,-7.67
27.76,-8.79,-8.18
27.63,-8.13,-8.73
30.73,-8.1,-9.52
30.41,-9.92,-10.28
25.33,-12.84,-10.43
24.95,-15.97,-10.93
25.75,-11.47,-11.05
27.88,-9.97,-10.89
27.21,-10.8,-10.43
26.35,-11.91,-10.11
25.73,-11.41,-9.43
26.63,-11.98,-8.64
26.06,-11.85,-8.21
24.11,-15.22,-8.42
25.46,-16.91,-8.28
25.96,-15.8,-8.34
27.12,-12.35,-8.16
28.72,-13.67,-8.9
30.05,-14.53,-9.67
28.83,-14.51,-9.92
28.22,-15.25,-9.58
26.08,-14.91,-9.25
21.64,-20.28,-9.63
19.17,-22.13,-8.98
19.93,-22.65,-8.48
20.26,-23.61,-7.98
20.99,-22.44,-7.62
26.84,-19.96,-6.66
28.28,-18.55,-6.94
