ui,vi,wi
3.25,-37.87,-9.43
-5.02,-41.06,-10.75
-5.31,-36.2,-10.94
-1.73,-42.95,-10.37
-0.52,-39.79,-9.64
8.07,-26.18,-7.82
7.44,-31.14,-9.46
5.04,-29.11,-9.74
4.05,-27.94,-9.39
2.36,-27.26,-9.24
0.46,-27.95,-10.21
-2.07,-30.86,-10.18
5.16,-22.7,-8.22
7.13,-33.41,-9.71
3.45,-42.27,-12.08
3.86,-33.58,-13.68
13.11,-29.08,-12.66
11.76,-31.97,-13.79
10.81,-21.39,-12.77
11.82,-20.4,-14.07
12.4,-26.29,-13.99
6.98,-28.18,-13.1
0.31,-36.02,-13.97
15.88,-29.84,-11.82
12.2,-29.02,-12.28
16.02,-20.72,-10.25
13.16,-23.19,-10.74
13.66,-22.1,-10.96
14.39,-28.62,-10.54
20.68,-21.91,-8.63
21.47,-24.95,-8.12
8.13,-32.56,-7.4
-2.94,-32.88,-8.47
5.26,-27.09,-9.51
3.2,-29.94,-9.95
10.34,-60.33,-16.53
12.94,-15.69,-18.85
13.73,-16.2,-16.57
9.78,-20.5,-14.41
8.63,-32.61,-14.29
1.26,-29.63,-13.12
-3.02,-30.01,-12.94
7.38,-47.48,-15.23
15.76,-35.31,-13.93
9.99,-28.43,-14.02
11.13,-23.38,-13.17
14.79,-23.17,-13.89
11.5,-18.11,-14.03
12.76,-21.9,-14.73
13.17,-18.56,-15.38
15.57,-28.99,-16.28
14.72,-20.06,-15.19
13.6,-18.17,-14.31
15.28,-21.73,-15.41
19.17,-23.31,-15.71
21.49,-21.66,-16.99
17.83,-17.55,-17.22
17.53,-16.85,-15.48
16.75,-20.49,-15.86
17.07,-21.04,-15.68
18.84,-17.72,-15.28
17.12,-19.2,-16.61
20.03,-21.79,-17.7
18.06,-16.24,-16.81
19.64,-19.48,-15.25
26.4,-10.26,-13.05
24.04,-4.62,-11.11
25.09,-21.77,-11.32
19.57,-26.06,-11.14
24.22,-20.08,-10.99
27.02,-15.78,-12.08
21.76,-20.16,-11.52
12.9,-35.29,-16.04
9.54,-26.12,-16.41
7.29,-24.94,-16.58
6.16,-32.91,-15.58
2.16,-32.57,-14.88
24.5,-22.24,-10.36
19.85,-22.44,-10.83
16.78,-27.71,-13.17
10.97,-30.84,-15.28
11.33,-28.31,-16.04
9.76,-27.48,-15.23
16.44,-23.85,-14.12
22.4,-20,-12.91
24.6,-18.88,-12.97
24.31,-17.52,-13.86
23.51,-15.42,-14.84
23.53,-12.98,-15.83
22.24,-13.86,-15.91
27.69,-12.74,-15.53
30.03,-9.27,-15.08
28.59,-8.02,-14.52
27.59,-10.87,-14.63
27.75,-11.34,-15.29
25.34,-12.39,-15.67
23.81,-13.5,-14.68
23.15,-14.06,-14.04
20.48,-16.54,-13.82
19.39,-17.18,-14.07
17.55,-14.39,-13.53
16.74,-13.36,-12.9
17.23,-19.24,-12.75
17.87,-22.13,-13.1
19.29,-23.58,-13.98
22.62,-21.98,-14.3
26.72,-14.84,-14.85
24.69,-19.67,-14.96
24.67,-20.31,-14.14
25.19,-15.69,-13.2
24.54,-15.02,-11.95
24,-12.33,-11.67
22.62,-14.85,-10.93
24.47,-14.26,-10.48
22.52,-14.13,-10.6
21.15,-16.64,-10.89
20.27,-16.91,-10.59
19.58,-18.74,-9.85
19.3,-18.2,-9.17
18.96,-19.38,-8.74
20.32,-17.02,-8.34
20.32,-19.48,-8.37
19.12,-18.44,-8.12
16.61,-16.52,-7.32
16.72,-20.12,-6.8
19.62,-19.31,-6.17
20.95,-19.47,-6.18
22.35,-18.88,-6.4
24.4,-17.34,-6.53
26.11,-14.87,-6.4
24.84,-15.26,-6.43
25.61,-16.98,-6.95
25.72,-17,-7.39
26.18,-16.66,-7.54
26.69,-17.94,-7.7
25.17,-17.79,-7.93
25.08,-19.12,-8.43
25.69,-20.42,-8.89
26.87,-18.69,-9.06
25.89,-17.81,-9.28
23.6,-16.29,-8.96
23.67,-16.71,-8.33
24.16,-19.53,-8.45
22.47,-19.74,-8.5
20,-22.24,-9.06
17.34,-23.79,-8.58
15.85,-26.38,-8.03
14.23,-27.81,-7.86
14.51,-28.1,-7.81
11.23,-27.04,-7.15
10.7,-36.89,-7.2
15.47,-34.08,-7.91
20.63,-31.06,-9
21.05,-25.66,-9.34
22.59,-23.31,-9.24
23.31,-24.53,-9.44
21.21,-22.37,-9.18
22.2,-23.67,-9.77
23.05,-19.62,-10.07
22.16,-19.34,-10.39
19.71,-20.58,-10.81
19.54,-23.18,-10.93
21.66,-22.65,-11.06
23.22,-21.91,-11.55
22.25,-23.51,-11.98
22.89,-23.12,-11.96
23.1,-20.71,-11.42
23.58,-20.05,-11.46
22.8,-21,-11.72
23.76,-18.09,-11.6
23.44,-18.29,-10.76
23.58,-20.3,-10.6
21.92,-20.45,-10.48
21.58,-18.93,-10.15
22.92,-20.33,-9.47
22.11,-20.65,-9.19
21.05,-21.46,-8.97
21.75,-19.96,-8.29
22.59,-20.82,-7.74
22.97,-22.08,-7.25
22.62,-24.1,-7.21
24.2,-21.45,-7.26
27.02,-21.64,-7.68
26.94,-21.61,-8.04
24.37,-22.32,-8.74
24.53,-24.49,-9.01
24.66,-23.16,-9.46
24.5,-20.17,-9.8
24.11,-20.12,-10.32
22.75,-22.14,-10.39
20.39,-23.53,-10.16
18.59,-25.86,-10.21
17.81,-26.78,-10.32
17,-25.78,-10.54
19.65,-23.43,-10.41
19.67,-18.36,-10.01
16.88,-21.69,-10.16
17.48,-21.89,-10.25
19.6,-20.3,-10.07
18.94,-20.49,-9.74
21.37,-20.47,-9.74
22.76,-19.54,-9.83
24.68,-17.47,-10.01
25.42,-17.26,-10.09
25.83,-16.95,-10.71
23.86,-19.06,-10.85
23.45,-12.76,-10.26
22.56,-17.5,-9.98
20.8,-18.52,-10.11
19.02,-17.95,-10.31
16.84,-21.59,-10.07
16.3,-24.44,-10.43
13.13,-24.59,-10.88
14.84,-23.31,-10.79
17.2,-19.29,-10.67
11.78,-14.3,-10.33
10.67,-21.63,-11.27
16.64,-23.15,-11.19
21.46,-15.53,-10.38
21.59,-11.63,-10.6
13.87,-8.48,-10.51
11.27,-18.11,-10.48
18.09,-20.68,-10.13
20.55,-17.69,-10.85
16.91,-17.13,-11.01
16.92,-16,-9.96
12.77,-13.19,-7.55
9.07,-20.41,-6.88
7.25,-22.87,-5.98
11.17,-27.65,-7.24
20.08,-21.72,-6.36
20.44,-19.53,-5.06
16.37,-21.57,-3.61
23.18,-27.3,-5.42
26.3,-18.49,-6.07
28.42,-10.52,-5.56
27.91,-12.61,-6.37
31.63,-6.84,-5.58
29.74,-6,-2.92
27.29,-10.76,-2.35
24.67,-13.04,-3.36
21.34,-22.02,-4.99
30.54,-8.92,-5.95
29.93,-0.89,-5.88
32.14,-8.55,-6.34
30.27,-6.75,-6.12
29.44,-5.72,-6.88
32.92,-7.41,-6.36
27.79,-11.13,-7.41
24.43,-10.37,-6.92
29.95,-20.24,-7.93
30.74,-11.05,-8.65
28.68,-13.2,-8.2
32.6,-11.82,-8.09
29.2,-17.66,-8.09
29.94,-23.41,-8.16
33.79,-19.32,-8.69
35.5,-12.54,-7.36
29.91,-19.14,-6.16
27.04,-23.16,-6.86
22.39,-23.3,-6.2
20.07,-21.87,-4.29
25.08,-25.81,-4.83
33.82,-22.28,-5.59
32.82,-20.59,-6.42
33.21,-16.66,-6.8
33.88,-19.98,-7.42
29.24,-11.77,-7.39
21.48,-20.79,-5.93
17.03,-25.23,-5.52
17.91,-29.48,-6.65
19.36,-26.78,-6.23
19.31,-30.99,-7.07
25.94,-26.48,-6.82
24.48,-23.53,-8.18
27.33,-21.83,-8.33
17.67,-18.1,-6.04
26.19,-25.73,-7.22
27.27,-20.49,-8.74
27.74,-20.07,-9.87
27.15,-19.25,-10.17
26.97,-17.95,-10.06
24.54,-18.59,-10.17
24.93,-18.39,-9.77
21.57,-20.86,-10.06
22.42,-21.36,-10.33
20.4,-23.48,-10.61
19.09,-21.48,-10.71
16.62,-20.62,-10.17
19.99,-20.42,-9.85
19.27,-20.64,-9.64
22.41,-18.44,-9.05
26.66,-15.38,-8.76
28.04,-12.07,-9.25
27.29,-13.06,-9.68
27.62,-14.04,-9.63
28.16,-14.46,-9.8
27.79,-10.06,-10.14
26.46,-9.73,-9.44
28.24,-15.7,-10.01
28.52,-14.2,-10.7
31.17,-17.44,-11.63
28.08,-7.18,-10.77
31.94,-16.28,-11.52
31.55,-7.34,-11.14
27.47,-12.18,-10.34
25.44,-17.37,-11.39
24.06,-15.54,-11.99
23.15,-17.11,-12.04
23.92,-19.47,-12.59
24.94,-18.46,-13.72
25.32,-14.15,-13.7
19.62,-13.71,-12.56
17.63,-19.81,-12.33
22.75,-17.66,-12.72
25.49,-13.09,-12.37
24.65,-10.35,-12.3
22.9,-19.13,-13.4
18.7,-22.59,-14.5
19.06,-20.35,-15.31
24.17,-18,-15.81
24.85,-12.18,-15.73
25.05,-13.81,-15.92
28.1,-9.54,-16.36
26.91,-8.85,-15.48
24.35,-12.14,-14.62
23.54,-16.78,-15.06
22.21,-17.05,-15.13
21.38,-16.03,-14.85
23.62,-20.22,-15.83
29.62,-11.23,-16.45
28.22,-10.42,-16.22
29.07,-14.47,-16.59
24.45,-9.17,-16.47
21.35,-12.4,-16.23
21.05,-13.52,-16.06
21.5,-11.33,-13.88
26.29,-17.54,-15.29
31.29,-12.19,-17.01
30.91,-10.14,-17.22
31.4,-9.8,-16.57
32.22,-9.3,-16.84
32.45,-4.05,-16.28
32.22,-4.84,-15.88
32.2,-8.25,-16.15
31.92,-4.88,-15.65
30.21,-4.52,-15.13
26.97,-5.58,-14.55
28.86,-7.11,-14.29
32.07,-7.51,-14.59
30.43,-5.31,-15.02
29.88,-4.55,-15.42
25.9,-2.04,-15.19
25.55,-6.86,-15.08
26.99,-9.4,-15.52
24.86,-5.97,-15.24
16.99,-8.88,-14.49
18.07,-13.93,-14.38
26.35,-11.96,-14.12
26.98,-3.22,-13.24
23.07,-12.08,-14.42
20.26,-15.48,-15.14
17.4,-19.43,-14.85
14.15,-13.4,-13.68
9.4,-18.55,-14.38
11.7,-20.34,-16.49
14.86,-16.73,-17.23
16.74,-16.65,-17.26
9.19,-18.62,-15.44
15.79,-24.41,-17.01
17.05,-24.32,-18.2
18.43,-21.04,-18.41
19.87,-19.11,-17.87
23.24,-15.38,-17.79
28.94,-15.95,-18.94
22.1,-13.07,-16.76
21.85,-10.76,-16.25
20.72,-17.8,-17.13
20.67,-14.28,-16.85
21.16,-16.12,-16.72
18.84,-12.23,-15.8
18.96,-17.71,-15.79
19.86,-11.38,-15.64
18.33,-20.39,-15.84
18.44,-20.46,-16
19.19,-22.94,-16.74
17.51,-23.63,-17.18
16.36,-24.23,-17.69
17.77,-20.19,-17.49
18.32,-17.02,-16.42
15.15,-13.54,-15.04
18.39,-12.64,-13.94
16.77,-12.63,-12.63
14.41,-17.86,-12.39
14.06,-23.46,-13.13
16.02,-20.29,-13.79
16.24,-22.2,-14.85
15.65,-25.04,-15.93
15.61,-22.21,-16.9
18.98,-18.96,-17.6
19.56,-16.57,-17.78
19.62,-14.47,-16.82
13.99,-21.43,-16.43
7.91,-24.8,-15.96
5.02,-32.77,-16.21
10.89,-24.5,-17.89
12.67,-23.87,-16.97
10.55,-27.01,-15.73
12.33,-25,-14.43
9.93,-28.49,-13.96
8.94,-26,-12.47
10.13,-28.34,-13.46
10.37,-26.65,-13.9
7.54,-26.99,-13.2
12.76,-30.28,-13.91
13.15,-29.78,-13.78
10.73,-31.27,-13.66
17.18,-31.28,-14.06
20.32,-29.7,-15.51
16.71,-25.91,-16.23
16.38,-24.19,-16.66
16.59,-24.56,-16.29
15.01,-20.78,-15.94
23.87,-17.95,-20.31
25.34,-13.81,-20.23
18,-1.79,-15.19
13.8,-24.78,-13.38
19.43,-25.78,-14.65
25.45,-20.71,-16.27
13.65,-22.81,-15
11.31,-28.18,-16.77
16.02,-26.86,-17.23
16.43,-17.9,-16.93
13.78,-21.87,-16.82
21.86,-24.59,-18.63
17.97,-8.33,-18.04
14.92,-20.33,-18.12
19.44,-23.81,-18.67
18.39,-23.79,-18.46
12.23,-24.86,-18.09
9.85,-26.64,-19.93
13.39,-19.55,-20.04
15.53,-25.59,-20.21
18.5,-25.54,-21.32
-71.52,108.35,4.4
21.09,-8.77,-21.7
18.94,-11.99,-20.4
22.29,-10.96,-21.53
19.98,-5.16,-19.09
19.43,-18.82,-18.48
19.43,-22.02,-19.2
17.63,-14.5,-19.27
22.11,-15.7,-20.73
21.73,-9.43,-21.51
22.46,-8.12,-21.32
20.69,-6.16,-21.18
18.21,-0.99,-20.77
17.18,-20.64,-19.43
25.69,-9.77,-19.54
-68.11,121.39,5.73
20.68,-7.12,-21.62
18.96,-10.9,-21.46
13.12,-9.48,-19.48
16.99,-17.25,-20.12
25.24,-11.68,-21.23
28.52,-3.67,-20.37
28.79,-2.73,-18.34
29.4,-4,-17.22
31.05,1.54,-15.3
27.47,-8.63,-14.66
27.45,-13.7,-14.57
31.18,-15.15,-14.93
30.61,-15.11,-16.02
27.15,-14.17,-16.22
24.78,-13.68,-16.52
22.56,-14.2,-16.28
21.92,-13.63,-15.98
19.99,-15.17,-16.73
21.05,-19.45,-17.54
20.46,-20.24,-18.33
20.07,-16.84,-18.69
19.88,-17.22,-18.36
16.39,-12.68,-17.24
16.12,-17.49,-17.3
17.6,-15.05,-16.91
26.07,-16.7,-17.22
28.4,-5.36,-15.14
24.29,-11.3,-14.14
23.74,-14.73,-14.33
25.01,-9.84,-13.36
23.03,-14.42,-12.84
18.66,-21.04,-13.36
18.7,-20.8,-13.41
19.99,-22.24,-13.42
21.4,-24.07,-13.73
20.31,-19.82,-14.16
18.03,-24.6,-15.5
13.8,-22.06,-16
11.94,-25.92,-15.61
13.07,-27.38,-16.33
13.38,-23.27,-15.85
14.4,-24.51,-15.43
18.02,-23.24,-15.8
16.13,-17.79,-14.11
18.44,-18.96,-14.53
17.6,-18.2,-13.99
16.97,-18.12,-13.67
13.19,-17.73,-11.96
12.82,-21.11,-12.54
14.39,-22.74,-13.02
16.03,-21.87,-12.43
16.11,-17.54,-11.58
17.95,-18.9,-11.2
18.41,-18.7,-11.19
18.47,-18.13,-10.31
18.11,-16.85,-9.3
18.53,-22.11,-9.5
16.56,-21.8,-10.24
16.66,-19.84,-10.16
15.2,-15.7,-9.15
15.64,-19.5,-8.78
15.41,-22.53,-9.04
15.73,-20.1,-8.98
15.08,-21.46,-9.47
14.8,-20.31,-9.25
13.35,-21.63,-8.94
15.58,-21.86,-8.52
15.93,-22.94,-8.67
13.66,-24.8,-8.91
17.36,-22.12,-9.23
22.35,-17.21,-8.84
20.14,-17.63,-7.86
19.66,-18.76,-8.41
19.81,-21.17,-9.03
21.25,-16.01,-8.53
19.44,-20.43,-8.46
18.44,-18.13,-8.39
19.01,-17.86,-8.79
20.94,-18.8,-8.96
22.19,-15.71,-8.71
20.8,-14.3,-8.98
16.65,-19.23,-10.27
19.87,-21.95,-11.1
25.53,-15.53,-11.34
24.96,-11.16,-12.21
22.39,-12.9,-14.02
21.14,-9,-13.97
17.01,-12.46,-11.97
13.5,-14.72,-9.86
16.71,-17.25,-8.71
17.22,-25.3,-10.26
19.25,-18.61,-8.11
19.38,-14.05,-7.9
15.25,-21.4,-9.01
11.52,-24.04,-9.65
12.97,-25.36,-10.3
10.72,-22.59,-9.31
6.87,-20.13,-8.89
6.31,-26.22,-9.83
15.37,-23.76,-10.84
18.79,-16.8,-11.41
16.71,-11.98,-11.3
17.34,-10.65,-11.75
16.15,-10.42,-10.96
15.09,-19.58,-12.36
16.11,-17.51,-13.6
16.24,-13.12,-14.11
23.29,-13.69,-14.56
22.22,-12.43,-15.23
22.42,-10.84,-16.03
22.96,-14.8,-16.53
22.8,-8.3,-16.54
23.68,-7.34,-16.54
22.13,-7.26,-16.68
19.77,-5.5,-16
15.68,-6.48,-14.74
12.99,-13.82,-14.49
9.3,-19.3,-14.37
7.83,-24.65,-15.04
12.02,-24.53,-14.11
9.18,-25.75,-14.53
12.76,-20.31,-12.44
13.97,-24.49,-13.4
14.71,-16.26,-14.15
16.52,-15.94,-13.55
15.48,-17.36,-13.88
9.07,-16.8,-14.02
16.15,-13.63,-12.9
23.77,-5.44,-11.45
21.79,-9,-11.97
15.69,-11.14,-12.49
11.71,-15.23,-12.53
19.37,-21.24,-13.65
21.6,-19.1,-14.38
20.82,-12.86,-14.12
16.46,-16.07,-12.09
21.68,-23.64,-13.19
23.75,-11.96,-13.99
25.78,-3.74,-14
25.07,-1.64,-14.24
21.18,-2.75,-14.09
12.88,-12.06,-14.19
-0.82,-13.12,-10.77
5.17,-18.67,-9.03
8.14,-17.12,-8.75
5.33,-15.47,-7.91
-2.54,-21.32,-7.42
17.22,-2,-1.19
17.09,-18.29,-2.35
21.85,-21.93,-4.01
21.57,-24.15,-6.7
19.81,-21.8,-9.02
20.63,-14.37,-10.15
21.48,-11.17,-10.94
19.44,-18.5,-12.37
17.01,-18.16,-11.02
16.47,-27.05,-10.96
9.96,-21.92,-10.11
-0.09,-27.38,-10.32
-16.08,-46.92,-10.19
-19.73,-67.41,-9.38
-22.96,-89.88,-10.41
-2.05,-86.42,-17.01
-2.57,-25.83,-16.24
-10.18,-8.06,-13.84
-10.8,-29.1,-14.17
-8.86,-62.09,-16
4.09,-19.25,-18.2
6.06,-28.14,-20.83
7.5,-41.72,-22.03
6.21,-26.06,-21.46
8.79,-23.02,-20.11
8.54,-15.02,-18.96
11.65,-22.83,-19.19
12.52,-20.73,-19.57
8.21,-17.6,-20.21
5.61,-13.75,-17.9
7.97,-29.75,-19.09
11.89,-19.31,-19.88
8.54,-13.45,-18.99
10.3,-12.95,-17.58
13.62,-9.24,-16.76
17.01,-1.27,-16.09
14.87,1.58,-13.95
10.91,-14.46,-14.02
15.78,-22.22,-16.77
14.64,-14.36,-14.74
9.02,-18.76,-14.62
7.02,-17.04,-14.22
10.73,-17.85,-14.22
16.78,-11.97,-14.62
21.8,-19.48,-15.65
24.26,-13.52,-16.07
20.4,-13.49,-15.48
15.3,-17.84,-14.1
15.83,-12.53,-15.39
19.83,-5.65,-15.39
20.01,-5.27,-14.26
14.9,-16.59,-13.26
9.85,-25.1,-13.41
16.96,-30.12,-19.83
10.14,-13.89,-17.99
14.28,-10.62,-16.69
12.5,-7,-17.33
14.17,-14.05,-16.53
20.68,-15.4,-17.47
18.93,-19.35,-17.47
22.07,-4.18,-20.82
19.14,0.96,-19.53
27.62,37.17,-10.71
20.55,-25.47,-14.76
17.1,-18.67,-16.29
19.92,-18.26,-15.25
21.23,-21.28,-16.77
19.59,-13.93,-15.78
13.93,-11.75,-13.33
13.44,-22.78,-12.77
10.12,-23.65,-14.51
5.56,-31.44,-14.74
1.36,-29.18,-15.77
2.67,-18.05,-12.95
-4.26,-21.98,-11.26
-0.89,-19.82,-11.16
-0.28,-25.97,-9.33
-1.19,-30.9,-7.21
2.78,-40.73,-7.1
8.8,-56.98,-10.99
18.14,-18.74,-13.03
18.51,-19.25,-13.48
18.7,-19.79,-12.86
27.56,-0.8,-7.88
18.7,-14.68,-9.26
15.28,-14.93,-7.91
13.91,-21.52,-7.11
5.13,-25,-7.23
6.51,-30.99,-9.34
7.38,-29.89,-9.68
3.39,-31.73,-8.44
-9.3,-47.85,-9.66
-6.82,-40.17,-8.83
-7.5,-33.65,-8.58
-0.17,-34.88,-6.19
0.84,-28.27,-3.72
5.38,-35.85,-5.82
9.28,-31.91,-5.7
21.09,-43.49,-7.04
26.15,-7.21,-5.68
11.96,-9.74,-2.79
-9.76,-44.95,-3.53
-3.75,-30.21,-4.23
0.95,-35.41,-5.17
6.59,-40.33,-6.66
13.92,-27.13,-5.04
13.2,-31.96,-4.64
-0.62,-35.39,-8.98
-4.67,-22.5,-7.54
-1.79,-31.43,-7.28
23.33,-45.88,-9.34
0.19,-20.4,-4.1
-0.12,-27.08,-2.27
-1.15,-46.08,-3.91
32.96,-33.58,-2.61
27.68,-19.26,-5.62
24.84,-14.64,-6.8
20.9,-14.98,-6
17.57,-13.62,-4.22
16,-15.9,-1.62
14.96,-19.58,2.26
23.18,-21.17,4.38
17.14,-33.42,1.79
27.1,-24.59,3.43
-18.21,-78.11,-7.84
-6.47,-54.81,-6.99
-2.76,-39.49,-6.59
-18.12,-49.1,-8.1
18.59,-5.79,1.87
25.58,-15.23,1.97
5.78,-42.31,-5.04
10.69,-49.64,-5.5
23.82,-13.59,-2.27
33.83,-3.7,-4.68
31.97,2.58,-3.56
30.45,-10.91,-6.55
20.45,-7.82,-7.26
11.8,-15.39,-7.4
5.67,-14.17,-5.89
7.66,-26.47,-6.69
16.5,-23.12,-6.46
19.72,-14.94,-6.56
17.29,-6.87,-5.85
18.24,-9.97,-6.44
25.65,-19.81,-9.27
23.89,-25.63,-11.09
19.95,-7.39,-9.27
18.98,-7.66,-7.51
17.27,-15.15,-6.77
16.73,-19.06,-7.65
25.08,-23.43,-7.66
31.09,-17.55,-10.44
29.37,-4.91,-12.86
27.75,-0.51,-13.33
25.9,1.07,-12.48
22.46,-4.33,-11.86
23.37,-6.12,-11.67
22.87,-7.81,-12.59
21.87,-4.06,-11.4
17.19,-4.46,-10.45
12.66,-15.19,-10.69
11.32,-15.29,-9.56
14.01,-14.97,-7.78
12.42,-22.81,-7.94
13.17,-24.38,-7.22
8.72,-18.23,-6.38
6.52,-28.26,-6.86
21.2,-24.89,-6.3
33.91,-10.69,-6.48
33.05,-7.98,-9.2
30.32,-5.92,-9.82
21.53,-0.98,-6.94
26.4,-6.13,-6.12
25.28,-19.09,-7.11
29.99,-15.34,-6.84
29.72,-22.07,-7.99
15.93,-39.27,-12.14
10.9,-24.51,-14.7
11.66,-18.07,-13.17
11.9,-17.57,-11.67
12.44,-16.77,-11.12
13.79,-24.41,-11.62
10.52,-14.43,-9.75
7.52,-21.53,-9.76
8.19,-27.22,-9.51
5.05,-33.84,-11.71
3.19,-28.15,-11.11
0.68,-32.2,-10.25
12.16,-18.81,-6.13
13.3,-27.58,-8.3
18.74,-25.26,-10.21
16.25,-21.39,-11.89
17.66,-20.6,-12.47
16.57,-24.9,-13.91
11.1,-26.31,-14.52
11.93,-28.12,-14.77
9.86,-32.25,-15.67
10.74,-25.86,-15.49
17.29,-23.54,-13.88
16.62,-27.06,-13.61
24.19,-16.07,-11.64
22.71,-15.58,-11.72
16.79,-19.55,-12.95
10.72,-27.93,-14.13
10.05,-21.98,-14.35
13.85,-19.38,-15.31
11.93,-23.4,-15.7
9.36,-21.23,-16.29
5.59,-19.54,-14.79
9.27,-21.83,-13.29
8.38,-27.77,-14.09
18.65,-16.42,-10.56
9.04,-30.16,-12.33
13.22,-32.18,-12.04
14.09,-37.05,-13.25
10.86,-34.85,-12.79
12.38,-34.62,-13.89
10.6,-39.2,-14.86
18.48,-30.61,-15.14
25.26,-16.92,-15.18
27.36,-12.62,-15.43
27.04,-15.61,-16.21
26.35,-15.15,-16.37
25.94,-11.43,-16.3
25.09,-15.41,-16.11
29.94,-22.26,-18.78
24.03,-13.91,-18.79
23.29,-13.46,-17.93
24.07,-20.62,-17.86
20.04,-7.47,-16.01
18.54,-24.2,-15.8
19.53,-24.55,-16.13
19.17,-17.58,-16.61
20.34,-15.75,-16.45
22.44,-12.75,-16.06
30.63,-15.98,-15.74
33.95,-12.38,-16.85
32.82,-10.01,-18.53
30.19,-8.18,-18.21
29.13,-4.79,-16.84
30.27,-5.65,-15.55
27.1,-8.95,-14.42
25.89,-11.15,-12.9
27.45,-23.36,-13.46
17.92,-27.32,-13.81
16.65,-18.18,-11.1
12.53,-23.11,-13.09
13.61,-19,-13.19
15.57,-18.77,-13.4
14.18,-15.86,-12.89
12.72,-22.94,-11.8
12.23,-23.47,-11.07
14.46,-27.31,-11.61
16.27,-18.68,-11.96
21.72,-13.1,-11.75
19.67,-14.34,-12.5
16.47,-19.09,-12.78
11.86,-17.31,-11.75
16.03,-21.76,-11.91
18.2,-19.87,-11.83
20.41,-15.07,-11.89
21.88,-8.72,-11.81
18.21,-10.65,-10.46
21.22,-18.21,-10.72
23.55,-19.33,-11.77
21.98,-16.89,-11.86
20.37,-12.87,-11.96
18.82,-14.09,-11.14
20.1,-15.56,-10.34
26.27,-14.22,-10.37
22.2,-4.94,-9.86
15.4,-3.57,-9.64
15.15,-11.79,-9.35
14.54,-16.58,-10.32
15.28,-15.04,-10.66
14.43,-18.53,-9.59
13.37,-23.62,-8.89
18.35,-26.39,-7.99
18.79,-31.79,-9.59
23.4,-23.37,-9.37
18.8,-26.47,-10.07
14.87,-26.26,-10.79
15.9,-20.64,-10.87
15.88,-24.8,-11.49
17.14,-20.01,-10.46
18.66,-9.41,-8.67
24.44,-19.51,-11.36
25.31,-13.71,-12.1
20.56,-10.5,-11.46
19.18,-7.82,-6.13
19.26,-23.76,-5.22
16.01,-25.58,-4.78
20.84,-29.12,-4.56
24.3,-25.62,-4.93
29.71,-16.82,-3.91
26.5,-14.27,-4.38
22.69,-16.93,-5.14
18.9,-13.39,-3.89
17.94,-20.94,-4.98
18.77,-28.63,-7.1
15.46,-16.6,-6.89
7.84,-23.02,-6.21
10.55,-28.57,-5.63
9.17,-24.88,-5.16
19.14,-22.31,-3.14
24.79,-23.41,-3.14
21.97,-20.06,-3.36
17.56,-17.23,-2.06
12.92,-25.38,-2.61
12.11,-25.2,-2.3
15.26,-24.04,-2.35
14.11,-29.36,-4.19
11.76,-23.63,-4.23
18.15,-21.9,-3.28
16.88,-17.28,-2.43
16.36,-22.05,-3.3
18.34,-20.92,-3.05
17.89,-22.82,-2.96
19.44,-18.82,-2.94
21.39,-15.89,-2.67
18.41,-16.27,-2.47
21.78,-12.61,-1.79
28.69,-9.8,-1.12
30.11,-7.6,-3.17
34.24,-11.31,-4.4
38.6,-1.43,-3.89
36.18,7.36,-3.49
28.38,7.98,-3.96
22.4,5.79,-2.1
17.6,-9.24,-2.29
13.76,-14.33,-3.28
8.51,-15.65,-3.56
15.65,-20.98,-5.17
19.76,-12.36,-3.18
18.77,-10.15,-2.21
20.09,-12.78,-1.75
25.26,-18.66,-2.34
26.4,-14.02,-3.55
22.72,-15.87,-4.65
20.62,-11.29,-4.98
15.86,-12.65,-5.12
14.8,-13.35,-4.41
19.79,-17.98,-5.36
17.11,-6.21,-4.6
21.16,-17.48,-4.41
27.1,-14.57,-4.81
22.7,-12.61,-5.44
18.79,-14.31,-5.91
18.61,-15.31,-5.06
17.65,-20.68,-4.27
19.37,-23.05,-5.16
18.11,-21.99,-5.88
17.2,-20.93,-6.22
20.83,-19.29,-5.7
22.89,-16.31,-6.17
24.63,-15.67,-6.94
27.31,-13.24,-7.16
25.23,-6.56,-5.44
24.88,-16.02,-5
23.95,-18.48,-5.94
21.16,-15.31,-5.92
23.26,-18.79,-5.44
26.62,-13.15,-4.81
22.62,-15.31,-5.56
24.44,-18.34,-5.85
26.97,-16.22,-5.99
23.97,-16.28,-6.74
22.26,-16.36,-7.18
24.35,-19.69,-7.98
19.06,-12.49,-7.24
13.56,-14.69,-6.89
22.49,-28.36,-9.49
22.03,-14.96,-10.04
22.07,-11.92,-7.54
20,-20.9,-8.47
21.71,-20.87,-10.04
20.18,-17.37,-10.68
19.89,-17.33,-10.55
19.71,-18.22,-10.51
16.12,-19.67,-10.26
13.92,-19.63,-9.11
14.04,-22.73,-8.89
16.97,-26.1,-8.57
20.21,-24.17,-9.34
21.56,-21.06,-9.92
24.65,-18.78,-10.41
23.93,-15.37,-10.39
23.75,-15.71,-9.51
21.9,-16.32,-9.69
23.64,-15.65,-10.08
24.14,-13.45,-10.37
23.8,-11.99,-10.96
23.39,-11.06,-11.71
21.95,-9.92,-11.2
21.25,-10.12,-10.91
